id	gene	deltaPSI	deltaPSIc	z	p	q
chr19_34920998_34921091_+	UBA2	-0.03	-0.025	-0.27	0.4	0
chr1_28537082_28537148_-	DNAJC8	0.01	0.015	0.2	0.38	0
chr11_9452422_9452550_+	IPO7	-0.01	-0.005	-0.03	0.31	0
chr16_28746099_28746164_+	EIF3C	-0.05	-0.045	-0.5	0.51	0
chr3_150289745_150290316_+	EIF2A	-0.05	-0.045	-0.5	0.51	0
chr12_54737009_54737100_+	COPZ1	-0.06	-0.055	-0.61	0.57	0
chr1_17350468_17350569_-	SDHB	-0.01	-0.005	-0.03	0.31	0
chr12_120933859_120934019_+	DYNLL1	-0.02	-0.015	-0.15	0.36	0
chr2_114196597_114196694_+	CBWD2	0.32	0.335	3.91	4.34	1.97
chr12_120933894_120934019_+	DYNLL1	-0.02	-0.015	-0.15	0.36	0
chr10_127519131_127519220_+	BCCIP	-0.01	-0.005	-0.03	0.31	0
chr10_120094626_120094725_-	FAM204A	-0.01	0.005	0.08	0.33	0
chr5_10254878_10254950_+	CCT5	-0.01	-0.005	-0.03	0.31	0
chr10_28884662_28884970_+	WAC	-0.02	-0.005	-0.03	0.31	0
chr10_104459130_104459246_-	ARL3	-0.01	-0.005	-0.03	0.31	0
chr5_76760586_76760634_-	WDR41	-0.06	-0.055	-0.61	0.57	0
chr17_17165360_17165420_-	COPS3	0.01	0.025	0.31	0.42	0
chr10_71969951_71970175_-	PPA1	0.01	0.015	0.2	0.38	0
chr15_89835919_89836095_+	FANCI	0.01	0.025	0.31	0.42	0
chr15_43990212_43990346_+	CKMT1A	-0.02	-0.015	-0.15	0.36	0
chr20_48713020_48713071_-	UBE2V1	0.05	0.055	0.66	0.59	0
chr3_23929058_23929190_+	UBE2E1	-0.01	-0.005	-0.03	0.31	0
chr5_133536026_133536187_-	PPP2CA	0.02	0.025	0.31	0.42	0
chr5_133536676_133536765_-	PPP2CA	0.01	0.015	0.2	0.38	0
chr12_56194638_56194684_-	SARNP	-0.13	-0.125	-1.43	1.12	0
chr5_6609939_6610035_-	NSUN2	-0.01	-0.005	-0.03	0.31	0
chr5_32415074_32415292_-	ZFR	-0.01	0.005	0.08	0.33	0
chr18_3272882_3273080_+	MYL12B	-0.01	-0.005	-0.03	0.31	0
chr19_54711266_54711515_+	RPS9	-0.01	-0.005	-0.03	0.31	0
chr8_48954307_48955741_+	UBE2V2	0.01	0.015	0.2	0.38	0
chr10_32310154_32310215_-	KIF5B	-0.02	-0.015	-0.15	0.36	0
chr15_78836987_78837299_+	PSMA4	-0.01	-0.005	-0.03	0.31	0
chr16_67116116_67116242_+	CBFB	0.01	0.015	0.2	0.38	0
chr4_120983130_120983250_-	MAD2L1	-0.02	-0.015	-0.15	0.36	0
chr10_95435379_95435458_-	FRA10AC1	0.01	0.025	0.31	0.42	0
chr5_52899282_52899360_+	NDUFS4	-0.01	-0.005	-0.03	0.31	0
chr6_125619796_125619962_-	HDDC2	-0.08	-0.065	-0.73	0.63	0
chr4_122592702_122592797_-	ANXA5	-0.03	-0.025	-0.27	0.4	0
chr5_52954381_52954454_+	NDUFS4	-0.03	-0.015	-0.15	0.36	0
chr15_69079752_69079834_-	ANP32A	0.01	0.015	0.2	0.38	0
chr17_49231586_49231805_+	NME1	0.11	0.115	1.36	1.06	0
chr4_122731122_122731254_+	EXOSC9	-0.1	-0.095	-1.08	0.85	0
chr17_30806869_30806904_+	PSMD11	-0.01	0.005	0.08	0.33	0
chr7_132481203_132481338_-	CHCHD3	-0.01	-0.005	-0.03	0.31	0
chr2_10269361_10271545_+	RRM2	-0.06	-0.055	-0.61	0.57	0
chr8_38027320_38027435_-	LSM1	0.07	0.085	1.01	0.81	0
chr16_70573007_70573110_+	SF3B3	-0.01	-0.005	-0.03	0.31	0
chr17_61907212_61907309_+	PSMC5	-0.01	-0.005	-0.03	0.31	0
chr9_70489915_70490151_-	CBWD5	-0.01	0.005	0.08	0.33	0
chr9_70489915_70490170_-	CBWD5	-0.01	0.005	0.08	0.33	0
chr12_95387946_95388033_-	NDUFA12	0.02	0.025	0.31	0.42	0
chr17_45750856_45750927_+	KPNB1	-0.01	-0.005	-0.03	0.31	0
chr22_38246022_38246070_+	EIF3L	-0.01	-0.005	-0.03	0.31	0
chr1_154148591_154148724_-	TPM3	-0.06	-0.055	-0.61	0.57	0
chr14_102356319_102356529_+	PPP2R5C	0.01	0.015	0.2	0.38	0
chr9_70856861_70857101_+	CBWD3	-0.01	0.005	0.08	0.33	0
chr8_11679259_11679387_+	FDFT1	-0.03	-0.025	-0.27	0.4	0
chr7_6852607_6852668_-	CCZ1B	-0.05	-0.045	-0.5	0.51	0
chr5_115230784_115230855_+	AP3S1	0.01	0.015	0.2	0.38	0
chr22_38355353_38355483_+	POLR2F	0.01	0.015	0.2	0.38	0
chr6_127637079_127637226_-	ECHDC1	0.03	0.045	0.55	0.54	0
chr19_36000813_36000863_-	DMKN	-0.08	-0.065	-0.73	0.63	0
chr6_127637595_127637647_-	ECHDC1	-0.19	-0.175	-2.01	1.65	0.09
chr12_7076334_7076401_-	PHB2	0.01	0.015	0.2	0.38	0
chr10_12226493_12226531_-	NUDT5	0.01	0.025	0.31	0.42	0
chr11_4141075_4141200_+	RRM1	-0.01	-0.005	-0.03	0.31	0
chr10_12259360_12259466_+	CDC123	-0.01	-0.005	-0.03	0.31	0
chr1_182822441_182822553_+	DHX9	-0.01	-0.005	-0.03	0.31	0
chr5_162900385_162900563_+	HMMR	-0.01	0.005	0.08	0.33	0
chr5_145510582_145510672_-	LARS	-0.01	-0.005	-0.03	0.31	0
chr20_42320797_42320959_+	MYBL2	-0.03	-0.025	-0.27	0.4	0
chr10_12280456_12280484_+	CDC123	-0.01	-0.005	-0.03	0.31	0
chr14_20784386_20784424_-	CCNB1IP1	-0.01	0.015	0.2	0.38	0
chr20_42338603_42338702_+	MYBL2	-0.02	-0.015	-0.15	0.36	0
chr12_122999259_122999275_-	RSRC2	0.02	0.035	0.43	0.48	0
chr11_43357408_43357544_+	API5	-0.01	-0.005	-0.03	0.31	0
chr16_3722701_3722821_-	TRAP1	-0.01	-0.005	-0.03	0.31	0
chr17_39984574_39985204_-	NT5C3B	-0.04	-0.025	-0.27	0.4	0
chr2_178082433_178082573_+	HNRNPA3	0.03	0.035	0.43	0.48	0
chr12_95879724_95879757_+	METAP2	-0.1	-0.095	-1.08	0.85	0
chr16_28391789_28391854_-	EIF3CL	-0.04	-0.035	-0.38	0.45	0
chr6_111320914_111320990_+	RPF2	-0.02	-0.015	-0.15	0.36	0
chr12_96397616_96397759_-	LTA4H	0.02	0.025	0.31	0.42	0
chr8_26220200_26220364_+	PPP2R2A	-0.01	0.005	0.08	0.33	0
chr19_49605371_49605442_+	SNRNP70	0.16	0.165	1.94	1.58	0.06
chr1_100740380_100740521_+	RTCA	-0.23	-0.215	-2.47	2.17	0.42
chr21_38523120_38523184_+	TTC3	-0.06	-0.055	-0.61	0.57	0
chr8_121437546_121437606_-	MRPL13	-0.01	-0.005	-0.03	0.31	0
chr16_28402161_28402302_-	EIF3CL	-0.02	-0.015	-0.15	0.36	0
chr1_161127044_161127107_+	UFC1	-0.02	-0.015	-0.15	0.36	0
chr1_192987752_192987950_-	UCHL5	0.07	0.085	1.01	0.81	0
chr12_57623869_57624027_+	SHMT2	0.01	0.025	0.31	0.42	0
chr9_127624189_127624240_-	RPL35	-0.02	-0.015	-0.15	0.36	0
chr16_21636252_21636436_+	METTL9	-0.15	-0.135	-1.54	1.21	0
chr1_101490865_101491022_-	DPH5	-0.09	-0.075	-0.85	0.7	0
chr1_101467023_101467143_-	DPH5	-0.07	-0.055	-0.61	0.57	0
chr3_127820402_127820491_-	RUVBL1	0.01	0.015	0.2	0.38	0
chr12_57624151_57624203_+	SHMT2	0.01	0.025	0.31	0.42	0
chr5_130496349_130496537_-	HINT1	0.02	0.025	0.31	0.42	0
chr21_40553698_40553804_-	PSMG1	-0.01	-0.005	-0.03	0.31	0
chr12_77256590_77256739_-	CSRP2	0.01	0.015	0.2	0.38	0
chr15_66161794_66161963_+	RAB11A	-0.01	-0.005	-0.03	0.31	0
chr15_66161796_66161963_+	RAB11A	-0.01	-0.005	-0.03	0.31	0
chr15_66161829_66161963_+	RAB11A	-0.01	-0.005	-0.03	0.31	0
chr22_39715600_39715628_-	RPL3	-0.01	-0.005	-0.03	0.31	0
chr8_42252602_42252651_+	VDAC3	-0.02	-0.015	-0.15	0.36	0
chr20_16719497_16719547_+	SNRPB2	0.01	0.015	0.2	0.38	0
chr10_91505656_91505716_+	KIF20B	-0.01	0.005	0.08	0.33	0
chr11_14529202_14529312_-	PSMA1	-0.01	0.005	0.08	0.33	0
chr5_69366468_69366578_+	SMN2	-0.18	-0.165	-1.89	1.53	0.03
chr16_28726140_28726249_+	EIF3C	-0.04	-0.035	-0.38	0.45	0
chr16_28725642_28725767_+	EIF3C	-0.02	-0.015	-0.15	0.36	0
chr5_69372348_69372533_+	SMN2	-0.04	-0.025	-0.27	0.4	0
chr21_34903795_34903863_-	GART	-0.02	-0.015	-0.15	0.36	0
chr1_46070589_46070688_+	NASP	-0.05	-0.045	-0.5	0.51	0
chr5_69372846_69373419_+	SMN2	-0.2	-0.185	-2.12	1.77	0.16
chr12_120638522_120638634_-	RPLP0	-0.04	-0.025	-0.27	0.4	0
chr1_28531769_28531860_-	DNAJC8	-0.01	-0.005	-0.03	0.31	0
chr5_10250033_10250557_+	CCT5	-0.01	-0.005	-0.03	0.31	0
chr1_19683129_19683245_-	CAPZB	-0.02	-0.015	-0.15	0.36	0
chr1_28534853_28534924_-	DNAJC8	-0.01	-0.005	-0.03	0.31	0
chr8_101727690_101727724_-	PABPC1	-0.01	-0.005	-0.03	0.31	0
chr14_53176293_53176325_+	PSMC6	0.02	0.025	0.31	0.42	0
chr1_156307468_156307580_-	CCT3	0.04	0.045	0.55	0.54	0
chr12_120902536_120902625_-	SRSF9	0.01	0.015	0.2	0.38	0
chr1_109953633_109953735_-	PSMA5	-0.02	-0.015	-0.15	0.36	0
chr16_46729929_46729997_+	ORC6	0.01	0.025	0.31	0.42	0
chr16_75674082_75674247_-	KARS	-0.08	-0.075	-0.85	0.7	0
chr6_79911993_79912106_-	HMGN3	-0.01	-0.005	-0.03	0.31	0
chr15_67495886_67495935_-	AAGAB	-0.01	0.005	0.08	0.33	0
chr1_110125059_110125187_+	GNAI3	-0.01	-0.005	-0.03	0.31	0
chr12_51451815_51451911_+	LETMD1	0.01	0.035	0.43	0.48	0
chr10_127524673_127525122_+	BCCIP	0.02	0.025	0.31	0.42	0
chr20_47704546_47704643_+	CSE1L	-0.07	-0.055	-0.61	0.57	0
chr19_10229116_10229233_-	EIF3G	0.05	0.055	0.66	0.59	0
chr16_2317664_2317849_-	RNPS1	0.01	0.015	0.2	0.38	0
chr5_133512546_133512611_-	SKP1	0.01	0.015	0.2	0.38	0
chr2_153535570_153535623_-	PRPF40A	-0.17	-0.155	-1.77	1.42	0
chr5_133512546_133512649_-	SKP1	0.01	0.015	0.2	0.38	0
chr5_133512546_133512655_-	SKP1	0.01	0.015	0.2	0.38	0
chr15_89834844_89834945_+	FANCI	0.01	0.025	0.31	0.42	0
chr4_185646111_185646216_-	MLF1IP	-0.01	0.005	0.08	0.33	0
chr11_47447668_47447749_-	PSMC3	0.01	0.015	0.2	0.38	0
chr11_47445980_47446042_-	PSMC3	-0.01	0.005	0.08	0.33	0
chr20_32681481_32681537_-	EIF2S2	-0.01	0.005	0.08	0.33	0
chr21_45220743_45220762_+	RRP1	-0.03	-0.025	-0.27	0.4	0
chr18_48442538_48442613_+	ME2	-0.07	-0.065	-0.73	0.63	0
chr18_48443717_48443878_+	ME2	-0.01	-0.005	-0.03	0.31	0
chr18_3262611_3262754_+	MYL12B	0.03	0.035	0.43	0.48	0
chr10_131959060_131959261_+	GLRX3	0.01	0.015	0.2	0.38	0
chr10_32309950_32310059_-	KIF5B	-0.01	-0.005	-0.03	0.31	0
chrX_153199396_153199454_-	NAA10	-0.01	-0.005	-0.03	0.31	0
chr4_57344758_57344815_+	SRP72	-0.04	-0.025	-0.27	0.4	0
chr8_109228641_109228742_-	EIF3E	-0.02	-0.015	-0.15	0.36	0
chr19_10791022_10791119_+	ILF3	-0.04	-0.035	-0.38	0.45	0
chr2_122489672_122489780_-	MKI67IP	-0.02	-0.015	-0.15	0.36	0
chr2_203096266_203096455_-	SUMO1	0.01	0.015	0.2	0.38	0
chr16_81115941_81116568_-	GCSH	-0.01	-0.005	-0.03	0.31	0
chr16_81116428_81116568_-	GCSH	-0.01	-0.005	-0.03	0.31	0
chr14_23793174_23793261_+	BCL2L2-PABPN1	-0.01	-0.005	-0.03	0.31	0
chr14_23793174_23793261_+	PABPN1	-0.01	-0.005	-0.03	0.31	0
chr9_70475019_70475078_-	CBWD5	-0.32	-0.285	-3.28	3.28	1.17
chr16_81121206_81121269_-	GCSH	-0.05	-0.045	-0.5	0.51	0
chr16_50357498_50357609_-	BRD7	-0.12	-0.115	-1.31	1.02	0
chr16_81124602_81124712_-	GCSH	0.02	0.025	0.31	0.42	0
chr19_55899611_55899741_+	RPL28	-0.02	-0.015	-0.15	0.36	0
chr17_7210692_7211071_+	EIF5A	0.02	0.025	0.31	0.42	0
chr20_49557642_49557746_-	DPM1	0.04	0.045	0.55	0.54	0
chr19_38866992_38867094_+	PSMD8	-0.02	-0.015	-0.15	0.36	0
chr9_15470634_15471229_-	PSIP1	0.12	0.125	1.48	1.16	0
chr5_134696187_134696294_-	H2AFY	0.02	0.025	0.31	0.42	0
chr9_15470644_15471229_-	PSIP1	0.12	0.125	1.48	1.16	0
chr19_39123070_39123136_+	EIF3K	-0.04	-0.035	-0.38	0.45	0
chr9_15470988_15471174_-	PSIP1	0.13	0.135	1.59	1.25	0
chr7_66459199_66459328_-	SBDS	-0.01	-0.005	-0.03	0.31	0
chr19_35994209_35994349_-	DMKN	-0.09	-0.075	-0.85	0.7	0
chr10_135179480_135179599_-	ECHS1	-0.02	-0.015	-0.15	0.36	0
chr12_64811826_64811895_+	XPOT	-0.01	0.005	0.08	0.33	0
chr1_36927689_36927764_-	MRPS15	-0.06	-0.055	-0.61	0.57	0
chr5_177637133_177637273_+	HNRNPAB	-0.12	-0.115	-1.31	1.02	0
chr15_90814420_90815440_+	NGRN	0.01	0.025	0.31	0.42	0
chr9_177723_177820_-	CBWD1	0.24	0.255	2.98	2.84	0.86
chr19_5641605_5641669_+	SAFB	-0.02	-0.005	-0.03	0.31	0
chr12_49333780_49333890_-	ARF3	0.01	0.015	0.2	0.38	0
chr9_178816_179018_-	CBWD1	-0.05	-0.035	-0.38	0.45	0
chr9_178816_179023_-	CBWD1	-0.05	-0.035	-0.38	0.45	0
chr14_96991647_96991728_+	PAPOLA	-0.01	-0.005	-0.03	0.31	0
chr9_178816_179025_-	CBWD1	-0.05	-0.035	-0.38	0.45	0
chr6_32942798_32942889_+	BRD2	0.24	0.255	2.98	2.84	0.86
chr9_178816_179058_-	CBWD1	-0.05	-0.035	-0.38	0.45	0
chr9_178816_179072_-	CBWD1	-0.05	-0.035	-0.38	0.45	0
chr5_68660571_68661581_-	TAF9	-0.05	-0.045	-0.5	0.51	0
chr19_30103024_30103085_+	POP4	-0.01	-0.005	-0.03	0.31	0
chr20_55091991_55092045_+	RTFDC1	-0.01	-0.005	-0.03	0.31	0
chr14_58718837_58718960_+	PSMA3	-0.01	-0.005	-0.03	0.31	0
chr5_179013332_179013476_+	RUFY1	0.15	0.165	1.94	1.58	0.06
chr14_58727666_58727738_+	PSMA3	-0.03	-0.025	-0.27	0.4	0
chr1_23650049_23650225_-	HNRNPR	-0.02	-0.015	-0.15	0.36	0
chr7_30665850_30665935_+	GARS	-0.01	-0.005	-0.03	0.31	0
chr12_95879655_95879757_+	METAP2	-0.08	-0.075	-0.85	0.7	0
chr7_30671064_30671157_+	GARS	0.01	0.015	0.2	0.38	0
chr14_97342367_97342457_+	VRK1	-0.03	-0.025	-0.27	0.4	0
chr1_23667345_23667510_-	HNRNPR	0.03	0.035	0.43	0.48	0
chr1_23667345_23667513_-	HNRNPR	0.05	0.055	0.66	0.59	0
chr8_144679049_144679310_-	EEF1D	-0.01	-0.005	-0.03	0.31	0
chr8_26221237_26221406_+	PPP2R2A	-0.03	-0.015	-0.15	0.36	0
chr20_57015963_57016139_+	VAPB	-0.01	0.005	0.08	0.33	0
chr16_28399829_28400019_-	EIF3CL	-0.02	-0.015	-0.15	0.36	0
chr19_39877799_39877867_-	PAF1	0.01	0.015	0.2	0.38	0
chr1_38444660_38444727_-	SF3A3	-0.08	-0.075	-0.85	0.7	0
chr2_55771356_55771505_+	CCDC104	-0.01	-0.005	-0.03	0.31	0
chr6_33668221_33668290_-	UQCC2	-0.01	0.005	0.08	0.33	0
chr10_51610393_51610451_-	TIMM23	-0.02	-0.005	-0.03	0.31	0
chr15_72523457_72523531_-	PKM	0.01	0.015	0.2	0.38	0
chr17_42114230_42114470_-	LSM12	0.01	0.015	0.2	0.38	0
chr1_24022834_24022915_+	RPL11	0.01	0.015	0.2	0.38	0
chr19_807869_807902_+	PTBP1	-0.04	-0.025	-0.27	0.4	0
chr3_180679256_180679342_+	FXR1	0.01	0.015	0.2	0.38	0
chr3_180693101_180693192_+	FXR1	0.01	0.015	0.2	0.38	0
chr14_24686063_24686429_-	NEDD8	-0.01	-0.005	-0.03	0.31	0
chr14_24686392_24686429_-	NEDD8-MDP1	-0.01	-0.005	-0.03	0.31	0
chr2_136670056_136670136_-	DARS	-0.01	-0.005	-0.03	0.31	0
chr14_24701456_24701509_-	NEDD8	-0.01	-0.005	-0.03	0.31	0
chr2_170678453_170678567_-	METTL5	0.01	0.025	0.31	0.42	0
chr19_39975792_39975903_+	TIMM50	0.04	0.055	0.66	0.59	0
chr5_69359242_69359313_+	SMN2	-0.13	-0.115	-1.31	1.02	0
chr1_24105928_24105971_+	PITHD1	-0.21	-0.195	-2.24	1.9	0.25
chr1_24112805_24112913_+	PITHD1	-0.02	-0.005	-0.03	0.31	0
chr2_32249171_32249325_-	DPY30	-0.02	-0.015	-0.15	0.36	0
chr16_75467187_75467383_-	CFDP1	0.01	0.015	0.2	0.38	0
chr8_125516081_125516192_-	TATDN1	0.07	0.095	1.13	0.89	0
chr5_69367109_69367217_+	SMN2	0.06	0.065	0.78	0.66	0
chr22_20110103_20110220_+	RANBP1	0.05	0.055	0.66	0.59	0
chr16_28725957_28726011_+	EIF3C	-0.03	-0.025	-0.27	0.4	0
chr5_138994282_138994359_+	UBE2D2	-0.01	0.005	0.08	0.33	0
chr5_138994446_138994551_+	UBE2D2	-0.01	0.005	0.08	0.33	0
chr1_46067927_46068037_+	NASP	-0.05	-0.045	-0.5	0.51	0
chr5_69372846_69373421_+	SMN2	-0.2	-0.185	-2.12	1.77	0.16
chr5_69372846_69373423_+	SMN2	-0.2	-0.185	-2.12	1.77	0.16
chr2_95770385_95770475_-	MRPS5	-0.08	-0.065	-0.73	0.63	0
chrX_102509533_102509605_-	TCEAL8	0.05	0.055	0.66	0.59	0
chr18_9124872_9124981_+	NDUFV2	-0.01	-0.005	-0.03	0.31	0
chr12_57929267_57929328_-	DCTN2	-0.01	-0.005	-0.03	0.31	0
chrX_102631844_102632034_+	NGFRAP1	-0.04	-0.035	-0.38	0.45	0
chrX_102631956_102632034_+	NGFRAP1	-0.02	-0.015	-0.15	0.36	0
chr6_150093184_150093383_+	PCMT1	0.04	0.055	0.66	0.59	0
chr6_150093691_150093820_+	PCMT1	0.03	0.045	0.55	0.54	0
chr5_225534_225677_+	SDHA	-0.01	-0.005	-0.03	0.31	0
chr7_97483892_97484066_-	ASNS	0.01	0.025	0.31	0.42	0
chr9_33026811_33026988_+	DNAJA1	-0.04	-0.035	-0.38	0.45	0
chr12_110930801_110931036_-	VPS29	0.01	0.015	0.2	0.38	0
chr1_120262250_120263944_+	PHGDH	-0.01	-0.005	-0.03	0.31	0
chr5_251453_251583_+	SDHA	0.03	0.035	0.43	0.48	0
chr10_104449650_104449700_-	ARL3	0.01	0.015	0.2	0.38	0
chr13_98642380_98642476_+	IPO5	-0.01	-0.005	-0.03	0.31	0
chr16_11943115_11943242_-	RSL1D1	0.01	0.015	0.2	0.38	0
chr9_33270621_33270714_+	CHMP5	-0.01	-0.005	-0.03	0.31	0
chr19_41264689_41264774_+	SNRPA	0.01	0.015	0.2	0.38	0
chr2_172544182_172544383_+	DYNC1I2	-0.04	-0.035	-0.38	0.45	0
chr13_98649785_98649872_+	IPO5	-0.01	-0.005	-0.03	0.31	0
chr6_153312320_153312456_-	MTRF1L	0.09	0.105	1.24	0.97	0
chr4_185634098_185634167_-	MLF1IP	-0.03	-0.015	-0.15	0.36	0
chr20_21319682_21319726_+	XRN2	0.01	0.015	0.2	0.38	0
chr5_70248266_70248841_+	SMN1	-0.01	-0.005	-0.03	0.31	0
chr5_70248266_70248843_+	SMN1	-0.01	-0.005	-0.03	0.31	0
chr1_11076180_11076311_+	TARDBP	0.03	0.035	0.43	0.48	0
chr5_70248266_70248867_+	SMN1	-0.01	-0.005	-0.03	0.31	0
chr1_11076901_11077064_+	TARDBP	-0.02	-0.015	-0.15	0.36	0
chr20_48729644_48729710_-	UBE2V1	-0.02	-0.015	-0.15	0.36	0
chr5_133541613_133541822_-	PPP2CA	0.02	0.025	0.31	0.42	0
chr7_42966982_42967058_-	PSMA2	0.01	0.015	0.2	0.38	0
chr14_54884932_54885024_+	CDKN3	-0.01	0.005	0.08	0.33	0
chr4_84379499_84379582_+	MRPS18C	-0.16	-0.145	-1.66	1.31	0
chr1_151733927_151734028_-	MRPL9	0.02	0.025	0.31	0.42	0
chr1_245014468_245017805_-	HNRNPU	-0.02	-0.015	-0.15	0.36	0
chr10_95431799_95431846_-	FRA10AC1	0.03	0.045	0.55	0.54	0
chr10_95431811_95431846_-	FRA10AC1	0.02	0.035	0.43	0.48	0
chr5_32585665_32585731_+	SUB1	-0.11	-0.105	-1.19	0.93	0
chr5_32585677_32585731_+	SUB1	-0.11	-0.105	-1.19	0.93	0
chr10_95445003_95445116_-	FRA10AC1	0.01	0.025	0.31	0.42	0
chr12_53421566_53421640_+	EIF4B	-0.08	-0.075	-0.85	0.7	0
chr5_32586535_32586607_+	SUB1	0.01	0.015	0.2	0.38	0
chr2_203152383_203152447_+	NOP58	-0.01	0.005	0.08	0.33	0
chr12_53431193_53431218_+	EIF4B	-0.01	-0.005	-0.03	0.31	0
chr5_70358535_70358623_-	GTF2H2	-0.04	-0.025	-0.27	0.4	0
chr5_33448647_33448837_+	TARS	-0.02	-0.005	-0.03	0.31	0
chr6_138733220_138733393_+	HEBP2	0.03	0.035	0.43	0.48	0
chr5_33453394_33453517_+	TARS	-0.01	0.005	0.08	0.33	0
chr21_27107164_27107283_-	ATP5J	-0.1	-0.095	-1.08	0.85	0
chr19_35989776_35989799_-	DMKN	-0.01	0.005	0.08	0.33	0
chr7_132709306_132709387_-	CHCHD3	-0.01	-0.005	-0.03	0.31	0
chr2_174943696_174943818_-	OLA1	-0.01	-0.005	-0.03	0.31	0
chr2_174945880_174945976_-	OLA1	-0.02	-0.015	-0.15	0.36	0
chr2_174946652_174946792_-	OLA1	-0.03	-0.025	-0.27	0.4	0
chr3_185637225_185637284_-	TRA2B	-0.02	-0.005	-0.03	0.31	0
chr3_185644389_185644522_-	TRA2B	0.03	0.045	0.55	0.54	0
chr22_38254686_38254747_+	EIF3L	-0.02	-0.005	-0.03	0.31	0
chr3_185649542_185649640_-	TRA2B	0.59	0.615	7.16	12.39	8.77
chr17_57196660_57196856_-	SKA2	0.21	0.215	2.52	2.23	0.45
chr11_63965326_63965446_+	STIP1	-0.01	-0.005	-0.03	0.31	0
chr15_75219107_75219228_-	COX5A	-0.03	-0.025	-0.27	0.4	0
chr9_35101423_35101557_-	STOML2	-0.01	-0.005	-0.03	0.31	0
chr3_186502353_186502485_+	EIF4A2	-0.01	0.005	0.08	0.33	0
chr2_228211942_228212100_+	MFF	-0.01	-0.005	-0.03	0.31	0
chr6_160205843_160205879_-	TCP1	-0.05	-0.045	-0.5	0.51	0
chr6_160206418_160206528_-	TCP1	-0.03	-0.025	-0.27	0.4	0
chr6_160206932_160207029_-	TCP1	-0.05	-0.045	-0.5	0.51	0
chr6_160206932_160207052_-	TCP1	-0.09	-0.085	-0.96	0.77	0
chr7_44873838_44874161_-	H2AFV	-0.03	-0.025	-0.27	0.4	0
chr2_38971859_38972329_-	SRSF7	-0.01	0.005	0.08	0.33	0
chr16_29818299_29819149_+	MAZ	-0.01	-0.005	-0.03	0.31	0
chr2_38972035_38972329_-	SRSF7	-0.01	0.005	0.08	0.33	0
chr22_29684595_29684775_+	EWSR1	-0.01	-0.005	-0.03	0.31	0
chr17_76212047_76212147_+	BIRC5	0.03	0.045	0.55	0.54	0
chr14_20783940_20784009_-	CCNB1IP1	0.04	0.065	0.78	0.66	0
chr17_34147168_34147252_+	TAF15	-0.11	-0.105	-1.19	0.93	0
chr9_36210622_36210657_+	CLTA	-0.01	-0.005	-0.03	0.31	0
chr17_34160911_34160945_+	TAF15	-0.18	-0.175	-2.01	1.65	0.09
chr4_90749294_90749335_-	SNCA	-0.01	-0.005	-0.03	0.31	0
chr16_30008129_30008181_+	INO80E	-0.04	-0.025	-0.27	0.4	0
chr1_150300016_150300111_+	PRPF3	0.06	0.075	0.89	0.73	0
chr2_178081254_178081320_+	HNRNPA3	0.01	0.015	0.2	0.38	0
chr5_37294431_37294567_-	NUP155	-0.01	-0.005	-0.03	0.31	0
chr7_100865885_100866055_+	ZNHIT1	-0.01	-0.005	-0.03	0.31	0
chr6_166738025_166738083_-	SFT2D1	-0.01	-0.005	-0.03	0.31	0
chr14_70236228_70236311_+	SRSF5	0.01	0.015	0.2	0.38	0
chr5_179048255_179048398_-	HNRNPH1	-0.01	0.005	0.08	0.33	0
chr14_70236228_70236553_+	SRSF5	0.01	0.015	0.2	0.38	0
chr14_70809375_70809446_-	COX16	0.04	0.045	0.55	0.54	0
chr1_76199213_76199313_+	ACADM	-0.13	-0.125	-1.43	1.12	0
chr11_2975531_2975640_-	NAP1L4	0.05	0.055	0.66	0.59	0
chr20_30155881_30156027_+	HM13	0.01	0.025	0.31	0.42	0
chr9_127624189_127624194_-	RPL35	-0.02	-0.015	-0.15	0.36	0
chr4_109541789_109541868_+	RPL34	0.01	0.015	0.2	0.38	0
chr12_76462689_76462773_-	NAP1L1	-0.12	-0.115	-1.31	1.02	0
chr1_76255837_76255959_+	RABGGTB	0.35	0.365	4.26	4.99	2.49
chr1_76256131_76256202_+	RABGGTB	0.43	0.445	5.19	6.98	4.03
chr11_93465966_93466287_-	TAF1D	-0.03	0.005	0.08	0.33	0
chr14_73567009_73567070_+	RBM25	0.15	0.155	1.82	1.46	0
chr8_27606012_27606115_-	CCDC25	-0.3	-0.285	-3.28	3.28	1.17
chr12_2906304_2906448_+	FKBP4	-0.14	-0.135	-1.54	1.21	0
chr10_27410315_27410377_-	YME1L1	-0.01	0.005	0.08	0.33	0
chr20_57473996_57474040_+	GNAS	-0.13	-0.125	-1.43	1.12	0
chr18_43702433_43702556_+	HAUS1	-0.03	-0.025	-0.27	0.4	0
chr18_43703265_43703330_+	HAUS1	0.01	0.015	0.2	0.38	0
chr8_27680580_27680722_-	PBK	-0.03	-0.025	-0.27	0.4	0
chr5_41794105_41794180_-	OXCT1	0.01	0.015	0.2	0.38	0
chr11_102959956_102960047_-	DCUN1D5	-0.02	-0.005	-0.03	0.31	0
chr15_76520054_76520238_-	ETFA	0.01	0.015	0.2	0.38	0
chr19_40331257_40331427_-	FBL	0.01	0.015	0.2	0.38	0
chr1_115273129_115273269_-	CSDE1	0.01	0.015	0.2	0.38	0
